time,source,destination,vlan_prio
4.712438,10.0.0.5,10.0.0.1,0
4.712595,10.0.0.5,10.0.0.1,0
4.712752,10.0.0.5,10.0.0.1,0
4.712917,10.0.0.5,10.0.0.1,0
4.713082,10.0.0.5,10.0.0.1,0
4.713253,10.0.0.5,10.0.0.1,0
4.713693,10.0.0.5,10.0.0.1,0
4.713817,10.0.0.5,10.0.0.1,0
4.713981,10.0.0.5,10.0.0.1,0
4.714136,10.0.0.5,10.0.0.1,0
4.714293,10.0.0.5,10.0.0.1,0
4.714448,10.0.0.5,10.0.0.1,0
4.714609,10.0.0.5,10.0.0.1,0
4.714765,10.0.0.5,10.0.0.1,0
4.714925,10.0.0.5,10.0.0.1,0
4.715091,10.0.0.5,10.0.0.1,0
4.715252,10.0.0.5,10.0.0.1,0
4.715413,10.0.0.5,10.0.0.1,0
4.715575,10.0.0.5,10.0.0.1,0
4.715736,10.0.0.5,10.0.0.1,0
4.715901,10.0.0.5,10.0.0.1,0
4.716072,10.0.0.5,10.0.0.1,0
4.716228,10.0.0.5,10.0.0.1,0
4.716385,10.0.0.5,10.0.0.1,0
4.716550,10.0.0.5,10.0.0.1,0
4.716710,10.0.0.5,10.0.0.1,0
4.716833,10.0.0.5,10.0.0.1,0
4.716969,10.0.0.5,10.0.0.1,0
4.717128,10.0.0.5,10.0.0.1,0
4.717288,10.0.0.5,10.0.0.1,0
4.725579,10.0.0.5,10.0.0.1,0
4.725709,10.0.0.5,10.0.0.1,0
4.725797,10.0.0.5,10.0.0.1,0
4.725885,10.0.0.5,10.0.0.1,0
4.726011,10.0.0.5,10.0.0.1,0
4.726099,10.0.0.5,10.0.0.1,0
4.726226,10.0.0.5,10.0.0.1,0
4.726314,10.0.0.5,10.0.0.1,0
4.726484,10.0.0.5,10.0.0.1,0
4.726645,10.0.0.5,10.0.0.1,0
4.726814,10.0.0.5,10.0.0.1,0
4.726977,10.0.0.5,10.0.0.1,0
4.727140,10.0.0.5,10.0.0.1,0
4.727300,10.0.0.5,10.0.0.1,0
4.727467,10.0.0.5,10.0.0.1,0
4.727628,10.0.0.5,10.0.0.1,0
4.727839,10.0.0.5,10.0.0.1,0
4.728013,10.0.0.5,10.0.0.1,0
4.728141,10.0.0.5,10.0.0.1,0
4.728302,10.0.0.5,10.0.0.1,0
4.728464,10.0.0.5,10.0.0.1,0
4.728630,10.0.0.5,10.0.0.1,0
4.728793,10.0.0.5,10.0.0.1,0
4.728961,10.0.0.5,10.0.0.1,0
4.729127,10.0.0.5,10.0.0.1,0
4.730302,10.0.0.5,10.0.0.1,0
4.734075,10.0.0.5,10.0.0.1,0
4.734196,10.0.0.5,10.0.0.1,0
4.734281,10.0.0.5,10.0.0.1,0
4.734377,10.0.0.5,10.0.0.1,0
4.734509,10.0.0.5,10.0.0.1,0
4.734674,10.0.0.5,10.0.0.1,0
4.734798,10.0.0.5,10.0.0.1,0
4.734921,10.0.0.5,10.0.0.1,0
4.735082,10.0.0.5,10.0.0.1,0
4.735210,10.0.0.5,10.0.0.1,0
4.735374,10.0.0.5,10.0.0.1,0
4.735500,10.0.0.5,10.0.0.1,0
4.735662,10.0.0.5,10.0.0.1,0
4.735784,10.0.0.5,10.0.0.1,0
4.735907,10.0.0.5,10.0.0.1,0
4.736069,10.0.0.5,10.0.0.1,0
4.736194,10.0.0.5,10.0.0.1,0
4.736319,10.0.0.5,10.0.0.1,0
4.736482,10.0.0.5,10.0.0.1,0
4.736638,10.0.0.5,10.0.0.1,0
4.736761,10.0.0.5,10.0.0.1,0
4.736923,10.0.0.5,10.0.0.1,0
4.737078,10.0.0.5,10.0.0.1,0
4.737201,10.0.0.5,10.0.0.1,0
4.737692,10.0.0.5,10.0.0.1,0
4.737816,10.0.0.5,10.0.0.1,0
4.737939,10.0.0.5,10.0.0.1,0
4.738061,10.0.0.5,10.0.0.1,0
4.738218,10.0.0.5,10.0.0.1,0
4.738382,10.0.0.5,10.0.0.1,0
4.738538,10.0.0.5,10.0.0.1,0
4.738663,10.0.0.5,10.0.0.1,0
4.738878,10.0.0.5,10.0.0.1,0
4.739045,10.0.0.5,10.0.0.1,0
4.739202,10.0.0.5,10.0.0.1,0
4.739367,10.0.0.5,10.0.0.1,0
4.739528,10.0.0.5,10.0.0.1,0
4.739688,10.0.0.5,10.0.0.1,0
4.739812,10.0.0.5,10.0.0.1,0
4.739967,10.0.0.5,10.0.0.1,0
4.740131,10.0.0.5,10.0.0.1,0
4.740292,10.0.0.5,10.0.0.1,0
4.740460,10.0.0.5,10.0.0.1,0
4.740637,10.0.0.5,10.0.0.1,0
4.740815,10.0.0.5,10.0.0.1,0
4.740996,10.0.0.5,10.0.0.1,0
4.741129,10.0.0.5,10.0.0.1,0
4.741288,10.0.0.5,10.0.0.1,0
4.742409,10.0.0.5,10.0.0.1,0
4.742572,10.0.0.5,10.0.0.1,0
4.742695,10.0.0.5,10.0.0.1,0
4.742876,10.0.0.5,10.0.0.1,0
4.743034,10.0.0.5,10.0.0.1,0
4.743198,10.0.0.5,10.0.0.1,0
4.743359,10.0.0.5,10.0.0.1,0
4.743515,10.0.0.5,10.0.0.1,0
4.743676,10.0.0.5,10.0.0.1,0
4.743847,10.0.0.5,10.0.0.1,0
4.744006,10.0.0.5,10.0.0.1,0
4.744168,10.0.0.5,10.0.0.1,0
4.744325,10.0.0.5,10.0.0.1,0
4.744489,10.0.0.5,10.0.0.1,0
4.744649,10.0.0.5,10.0.0.1,0
4.744813,10.0.0.5,10.0.0.1,0
4.744974,10.0.0.5,10.0.0.1,0
4.745135,10.0.0.5,10.0.0.1,0
4.745258,10.0.0.5,10.0.0.1,0
4.745718,10.0.0.5,10.0.0.1,0
4.745844,10.0.0.5,10.0.0.1,0
4.745968,10.0.0.5,10.0.0.1,0
4.746130,10.0.0.5,10.0.0.1,0
4.746295,10.0.0.5,10.0.0.1,0
4.746452,10.0.0.5,10.0.0.1,0
4.746613,10.0.0.5,10.0.0.1,0
4.746786,10.0.0.5,10.0.0.1,0
4.746922,10.0.0.5,10.0.0.1,0
4.747228,10.0.0.5,10.0.0.1,0
4.747558,10.0.0.5,10.0.0.1,0
4.748741,10.0.0.5,10.0.0.1,0
4.754131,10.0.0.5,10.0.0.1,0
4.754496,10.0.0.5,10.0.0.1,0
4.755100,10.0.0.5,10.0.0.1,0
4.755673,10.0.0.5,10.0.0.1,0
4.755949,10.0.0.5,10.0.0.1,0
4.756680,10.0.0.5,10.0.0.1,0
4.756798,10.0.0.5,10.0.0.1,0
4.757214,10.0.0.5,10.0.0.1,0
4.757721,10.0.0.5,10.0.0.1,0
4.758385,10.0.0.5,10.0.0.1,0
4.758994,10.0.0.5,10.0.0.1,0
4.759583,10.0.0.5,10.0.0.1,0
4.759897,10.0.0.5,10.0.0.1,0
4.760270,10.0.0.5,10.0.0.1,0
4.760424,10.0.0.5,10.0.0.1,0
4.760546,10.0.0.5,10.0.0.1,0
4.760978,10.0.0.5,10.0.0.1,0
4.761139,10.0.0.5,10.0.0.1,0
4.761261,10.0.0.5,10.0.0.1,0
4.761682,10.0.0.5,10.0.0.1,0
4.761804,10.0.0.5,10.0.0.1,0
4.761969,10.0.0.5,10.0.0.1,0
4.762122,10.0.0.5,10.0.0.1,0
4.762245,10.0.0.5,10.0.0.1,0
4.762405,10.0.0.5,10.0.0.1,0
4.762561,10.0.0.5,10.0.0.1,0
4.762716,10.0.0.5,10.0.0.1,0
4.762842,10.0.0.5,10.0.0.1,0
4.763006,10.0.0.5,10.0.0.1,0
4.763160,10.0.0.5,10.0.0.1,0
4.763282,10.0.0.5,10.0.0.1,0
4.763441,10.0.0.5,10.0.0.1,0
4.763563,10.0.0.5,10.0.0.1,0
4.763717,10.0.0.5,10.0.0.1,0
4.763841,10.0.0.5,10.0.0.1,0
4.763995,10.0.0.5,10.0.0.1,0
4.764118,10.0.0.5,10.0.0.1,0
4.764276,10.0.0.5,10.0.0.1,0
4.764436,10.0.0.5,10.0.0.1,0
4.764557,10.0.0.5,10.0.0.1,0
4.764721,10.0.0.5,10.0.0.1,0
4.764889,10.0.0.5,10.0.0.1,0
4.765104,10.0.0.5,10.0.0.1,0
4.765268,10.0.0.5,10.0.0.1,0
4.765703,10.0.0.5,10.0.0.1,0
4.765825,10.0.0.5,10.0.0.1,0
4.765948,10.0.0.5,10.0.0.1,0
4.766107,10.0.0.5,10.0.0.1,0
4.766228,10.0.0.5,10.0.0.1,0
4.766348,10.0.0.5,10.0.0.1,0
4.766507,10.0.0.5,10.0.0.1,0
4.766638,10.0.0.5,10.0.0.1,0
4.766796,10.0.0.5,10.0.0.1,0
4.766959,10.0.0.5,10.0.0.1,0
4.767080,10.0.0.5,10.0.0.1,0
4.767241,10.0.0.5,10.0.0.1,0
4.767401,10.0.0.5,10.0.0.1,0
4.767521,10.0.0.5,10.0.0.1,0
4.767680,10.0.0.5,10.0.0.1,0
4.767842,10.0.0.5,10.0.0.1,0
4.767963,10.0.0.5,10.0.0.1,0
4.768117,10.0.0.5,10.0.0.1,0
4.768280,10.0.0.5,10.0.0.1,0
4.768401,10.0.0.5,10.0.0.1,0
4.768559,10.0.0.5,10.0.0.1,0
4.768681,10.0.0.5,10.0.0.1,0
4.768805,10.0.0.5,10.0.0.1,0
4.768928,10.0.0.5,10.0.0.1,0
4.769087,10.0.0.5,10.0.0.1,0
4.769209,10.0.0.5,10.0.0.1,0
4.776595,10.0.0.5,10.0.0.1,0
4.776722,10.0.0.5,10.0.0.1,0
4.776820,10.0.0.5,10.0.0.1,0
4.776903,10.0.0.5,10.0.0.1,0
4.776987,10.0.0.5,10.0.0.1,0
4.777071,10.0.0.5,10.0.0.1,0
4.777155,10.0.0.5,10.0.0.1,0
4.777273,10.0.0.5,10.0.0.1,0
4.777742,10.0.0.5,10.0.0.1,0
4.777904,10.0.0.5,10.0.0.1,0
4.778025,10.0.0.5,10.0.0.1,0
4.778179,10.0.0.5,10.0.0.1,0
4.778333,10.0.0.5,10.0.0.1,0
4.778455,10.0.0.5,10.0.0.1,0
4.778618,10.0.0.5,10.0.0.1,0
4.778781,10.0.0.5,10.0.0.1,0
4.778903,10.0.0.5,10.0.0.1,0
4.779025,10.0.0.5,10.0.0.1,0
4.779181,10.0.0.5,10.0.0.1,0
4.779303,10.0.0.5,10.0.0.1,0
4.779464,10.0.0.5,10.0.0.1,0
4.779688,10.0.0.5,10.0.0.1,0
4.779826,10.0.0.5,10.0.0.1,0
4.779996,10.0.0.5,10.0.0.1,0
4.780119,10.0.0.5,10.0.0.1,0
4.780255,10.0.0.5,10.0.0.1,0
4.780404,10.0.0.5,10.0.0.1,0
4.780563,10.0.0.5,10.0.0.1,0
4.780689,10.0.0.5,10.0.0.1,0
4.780864,10.0.0.5,10.0.0.1,0
4.781030,10.0.0.5,10.0.0.1,0
4.781153,10.0.0.5,10.0.0.1,0
4.781291,10.0.0.5,10.0.0.1,0
4.781698,10.0.0.5,10.0.0.1,0
4.781836,10.0.0.5,10.0.0.1,0
4.781958,10.0.0.5,10.0.0.1,0
4.782080,10.0.0.5,10.0.0.1,0
4.782202,10.0.0.5,10.0.0.1,0
4.782323,10.0.0.5,10.0.0.1,0
4.782488,10.0.0.5,10.0.0.1,0
4.782611,10.0.0.5,10.0.0.1,0
4.782778,10.0.0.5,10.0.0.1,0
4.782901,10.0.0.5,10.0.0.1,0
4.783063,10.0.0.5,10.0.0.1,0
4.783201,10.0.0.5,10.0.0.1,0
4.783372,10.0.0.5,10.0.0.1,0
4.783531,10.0.0.5,10.0.0.1,0
4.783657,10.0.0.5,10.0.0.1,0
4.783821,10.0.0.5,10.0.0.1,0
4.783945,10.0.0.5,10.0.0.1,0
4.784067,10.0.0.5,10.0.0.1,0
4.784190,10.0.0.5,10.0.0.1,0
4.784345,10.0.0.5,10.0.0.1,0
4.784501,10.0.0.5,10.0.0.1,0
4.784625,10.0.0.5,10.0.0.1,0
4.784751,10.0.0.5,10.0.0.1,0
4.784911,10.0.0.5,10.0.0.1,0
4.785034,10.0.0.5,10.0.0.1,0
4.785199,10.0.0.5,10.0.0.1,0
4.785728,10.0.0.5,10.0.0.1,0
4.785871,10.0.0.5,10.0.0.1,0
4.786075,10.0.0.5,10.0.0.1,0
4.786216,10.0.0.5,10.0.0.1,0
4.786412,10.0.0.5,10.0.0.1,0
4.786550,10.0.0.5,10.0.0.1,0
4.786740,10.0.0.5,10.0.0.1,0
4.786837,10.0.0.5,10.0.0.1,0
4.786985,10.0.0.5,10.0.0.1,0
4.787167,10.0.0.5,10.0.0.1,0
4.787395,10.0.0.5,10.0.0.1,0
4.787587,10.0.0.5,10.0.0.1,0
4.787754,10.0.0.5,10.0.0.1,0
4.787911,10.0.0.5,10.0.0.1,0
4.788036,10.0.0.5,10.0.0.1,0
4.788196,10.0.0.5,10.0.0.1,0
4.788318,10.0.0.5,10.0.0.1,0
4.788477,10.0.0.5,10.0.0.1,0
4.788637,10.0.0.5,10.0.0.1,0
4.788760,10.0.0.5,10.0.0.1,0
4.788922,10.0.0.5,10.0.0.1,0
4.789045,10.0.0.5,10.0.0.1,0
4.789477,10.0.0.5,10.0.0.1,0
4.789604,10.0.0.5,10.0.0.1,0
4.789765,10.0.0.5,10.0.0.1,0
4.789887,10.0.0.5,10.0.0.1,0
4.790017,10.0.0.5,10.0.0.1,0
4.790181,10.0.0.5,10.0.0.1,0
4.790305,10.0.0.5,10.0.0.1,0
4.790464,10.0.0.5,10.0.0.1,0
4.790588,10.0.0.5,10.0.0.1,0
4.790759,10.0.0.5,10.0.0.1,0
4.790885,10.0.0.5,10.0.0.1,0
4.791357,10.0.0.5,10.0.0.1,0
4.791833,10.0.0.5,10.0.0.1,0
4.792003,10.0.0.5,10.0.0.1,0
4.792316,10.0.0.5,10.0.0.1,0
4.792762,10.0.0.5,10.0.0.1,0
4.798022,10.0.0.5,10.0.0.1,0
4.798610,10.0.0.5,10.0.0.1,0
4.798955,10.0.0.5,10.0.0.1,0
4.800224,10.0.0.5,10.0.0.1,0
4.800962,10.0.0.5,10.0.0.1,0
4.802523,10.0.0.5,10.0.0.1,0
4.802661,10.0.0.5,10.0.0.1,0
4.802760,10.0.0.5,10.0.0.1,0
4.802866,10.0.0.5,10.0.0.1,0
4.802960,10.0.0.5,10.0.0.1,0
4.803105,10.0.0.5,10.0.0.1,0
4.803241,10.0.0.5,10.0.0.1,0
4.803381,10.0.0.5,10.0.0.1,0
4.803561,10.0.0.5,10.0.0.1,0
4.803692,10.0.0.5,10.0.0.1,0
4.803832,10.0.0.5,10.0.0.1,0
4.803976,10.0.0.5,10.0.0.1,0
4.804121,10.0.0.5,10.0.0.1,0
4.804261,10.0.0.5,10.0.0.1,0
4.804417,10.0.0.5,10.0.0.1,0
4.804552,10.0.0.5,10.0.0.1,0
4.804693,10.0.0.5,10.0.0.1,0
4.804833,10.0.0.5,10.0.0.1,0
4.805017,10.0.0.5,10.0.0.1,0
4.805190,10.0.0.5,10.0.0.1,0
4.806434,10.0.0.5,10.0.0.1,0
4.806559,10.0.0.5,10.0.0.1,0
4.806680,10.0.0.5,10.0.0.1,0
4.806799,10.0.0.5,10.0.0.1,0
4.806920,10.0.0.5,10.0.0.1,0
4.807041,10.0.0.5,10.0.0.1,0
4.807162,10.0.0.5,10.0.0.1,0
4.807284,10.0.0.5,10.0.0.1,0
4.807416,10.0.0.5,10.0.0.1,0
4.807550,10.0.0.5,10.0.0.1,0
4.807725,10.0.0.5,10.0.0.1,0
4.807847,10.0.0.5,10.0.0.1,0
4.807976,10.0.0.5,10.0.0.1,0
4.808097,10.0.0.5,10.0.0.1,0
4.808221,10.0.0.5,10.0.0.1,0
4.808342,10.0.0.5,10.0.0.1,0
4.808490,10.0.0.5,10.0.0.1,0
4.808612,10.0.0.5,10.0.0.1,0
4.808724,10.0.0.5,10.0.0.1,0
4.808891,10.0.0.5,10.0.0.1,0
4.809012,10.0.0.5,10.0.0.1,0
4.809133,10.0.0.5,10.0.0.1,0
4.809254,10.0.0.5,10.0.0.1,0
4.809592,10.0.0.5,10.0.0.1,0
4.809719,10.0.0.5,10.0.0.1,0
4.809846,10.0.0.5,10.0.0.1,0
4.809969,10.0.0.5,10.0.0.1,0
4.810091,10.0.0.5,10.0.0.1,0
4.810213,10.0.0.5,10.0.0.1,0
4.810334,10.0.0.5,10.0.0.1,0
4.810463,10.0.0.5,10.0.0.1,0
4.810585,10.0.0.5,10.0.0.1,0
4.810706,10.0.0.5,10.0.0.1,0
4.810827,10.0.0.5,10.0.0.1,0
4.810994,10.0.0.5,10.0.0.1,0
4.811115,10.0.0.5,10.0.0.1,0
4.811236,10.0.0.5,10.0.0.1,0
4.811360,10.0.0.5,10.0.0.1,0
4.811481,10.0.0.5,10.0.0.1,0
4.811602,10.0.0.5,10.0.0.1,0
4.811734,10.0.0.5,10.0.0.1,0
4.811856,10.0.0.5,10.0.0.1,0
4.811979,10.0.0.5,10.0.0.1,0
4.812101,10.0.0.5,10.0.0.1,0
4.812222,10.0.0.5,10.0.0.1,0
4.812351,10.0.0.5,10.0.0.1,0
4.812474,10.0.0.5,10.0.0.1,0
4.812595,10.0.0.5,10.0.0.1,0
4.812800,10.0.0.5,10.0.0.1,0
4.812930,10.0.0.5,10.0.0.1,0
4.813051,10.0.0.5,10.0.0.1,0
4.813174,10.0.0.5,10.0.0.1,0
4.815070,10.0.0.5,10.0.0.1,0
4.815168,10.0.0.5,10.0.0.1,0
4.816605,10.0.0.5,10.0.0.1,0
4.816731,10.0.0.5,10.0.0.1,0
4.816858,10.0.0.5,10.0.0.1,0
4.816979,10.0.0.5,10.0.0.1,0
4.817102,10.0.0.5,10.0.0.1,0
4.817223,10.0.0.5,10.0.0.1,0
4.827451,10.0.0.5,10.0.0.1,0
4.827583,10.0.0.5,10.0.0.1,0
4.827668,10.0.0.5,10.0.0.1,0
4.827752,10.0.0.5,10.0.0.1,0
4.827836,10.0.0.5,10.0.0.1,0
4.827922,10.0.0.5,10.0.0.1,0
4.828007,10.0.0.5,10.0.0.1,0
4.828091,10.0.0.5,10.0.0.1,0
4.828175,10.0.0.5,10.0.0.1,0
4.828263,10.0.0.5,10.0.0.1,0
4.828347,10.0.0.5,10.0.0.1,0
4.828471,10.0.0.5,10.0.0.1,0
4.828594,10.0.0.5,10.0.0.1,0
4.828716,10.0.0.5,10.0.0.1,0
4.828842,10.0.0.5,10.0.0.1,0
4.828966,10.0.0.5,10.0.0.1,0
4.829090,10.0.0.5,10.0.0.1,0
4.829332,10.0.0.5,10.0.0.1,0
4.829696,10.0.0.5,10.0.0.1,0
4.829820,10.0.0.5,10.0.0.1,0
4.829944,10.0.0.5,10.0.0.1,0
4.830066,10.0.0.5,10.0.0.1,0
4.830189,10.0.0.5,10.0.0.1,0
4.830313,10.0.0.5,10.0.0.1,0
4.830436,10.0.0.5,10.0.0.1,0
4.830558,10.0.0.5,10.0.0.1,0
4.830680,10.0.0.5,10.0.0.1,0
4.830804,10.0.0.5,10.0.0.1,0
4.830926,10.0.0.5,10.0.0.1,0
4.831049,10.0.0.5,10.0.0.1,0
4.831171,10.0.0.5,10.0.0.1,0
4.831295,10.0.0.5,10.0.0.1,0
4.831418,10.0.0.5,10.0.0.1,0
4.831540,10.0.0.5,10.0.0.1,0
4.831680,10.0.0.5,10.0.0.1,0
4.831803,10.0.0.5,10.0.0.1,0
4.832031,10.0.0.5,10.0.0.1,0
4.832189,10.0.0.5,10.0.0.1,0
4.832313,10.0.0.5,10.0.0.1,0
4.832435,10.0.0.5,10.0.0.1,0
4.832557,10.0.0.5,10.0.0.1,0
4.832678,10.0.0.5,10.0.0.1,0
4.832800,10.0.0.5,10.0.0.1,0
4.832922,10.0.0.5,10.0.0.1,0
4.833045,10.0.0.5,10.0.0.1,0
4.833168,10.0.0.5,10.0.0.1,0
4.833620,10.0.0.5,10.0.0.1,0
4.833756,10.0.0.5,10.0.0.1,0
4.833840,10.0.0.5,10.0.0.1,0
4.833962,10.0.0.5,10.0.0.1,0
4.834115,10.0.0.5,10.0.0.1,0
4.834239,10.0.0.5,10.0.0.1,0
4.834368,10.0.0.5,10.0.0.1,0
4.834490,10.0.0.5,10.0.0.1,0
4.834613,10.0.0.5,10.0.0.1,0
4.834736,10.0.0.5,10.0.0.1,0
4.834899,10.0.0.5,10.0.0.1,0
4.835024,10.0.0.5,10.0.0.1,0
4.835150,10.0.0.5,10.0.0.1,0
4.835277,10.0.0.5,10.0.0.1,0
4.835445,10.0.0.5,10.0.0.1,0
4.835569,10.0.0.5,10.0.0.1,0
4.835692,10.0.0.5,10.0.0.1,0
4.835854,10.0.0.5,10.0.0.1,0
4.835978,10.0.0.5,10.0.0.1,0
4.836100,10.0.0.5,10.0.0.1,0
4.836263,10.0.0.5,10.0.0.1,0
4.836385,10.0.0.5,10.0.0.1,0
4.836541,10.0.0.5,10.0.0.1,0
4.836702,10.0.0.5,10.0.0.1,0
4.836826,10.0.0.5,10.0.0.1,0
4.836986,10.0.0.5,10.0.0.1,0
4.837176,10.0.0.5,10.0.0.1,0
4.837693,10.0.0.5,10.0.0.1,0
4.838154,10.0.0.5,10.0.0.1,0
4.838664,10.0.0.5,10.0.0.1,0
4.839299,10.0.0.5,10.0.0.1,0
4.839460,10.0.0.5,10.0.0.1,0
4.839885,10.0.0.5,10.0.0.1,0
4.840458,10.0.0.5,10.0.0.1,0
4.840917,10.0.0.5,10.0.0.1,0
4.841684,10.0.0.5,10.0.0.1,0
4.847279,10.0.0.5,10.0.0.1,0
4.847538,10.0.0.5,10.0.0.1,0
4.847624,10.0.0.5,10.0.0.1,0
4.848266,10.0.0.5,10.0.0.1,0
4.848657,10.0.0.5,10.0.0.1,0
4.848796,10.0.0.3,10.0.0.1,5
4.849148,10.0.0.2,10.0.0.1,6
4.849813,10.0.0.3,10.0.0.1,5
4.850089,10.0.0.5,10.0.0.1,0
4.850484,10.0.0.2,10.0.0.1,6
4.850531,10.0.0.3,10.0.0.1,5
4.850732,10.0.0.2,10.0.0.1,6
4.851010,10.0.0.3,10.0.0.1,5
4.851026,10.0.0.5,10.0.0.1,0
4.851376,10.0.0.2,10.0.0.1,6
4.851577,10.0.0.3,10.0.0.1,5
4.851613,10.0.0.5,10.0.0.1,0
4.851823,10.0.0.2,10.0.0.1,6
4.852228,10.0.0.3,10.0.0.1,5
4.852241,10.0.0.5,10.0.0.1,0
4.852297,10.0.0.5,10.0.0.1,0
4.852420,10.0.0.5,10.0.0.1,0
4.852580,10.0.0.5,10.0.0.1,0
4.852664,10.0.0.2,10.0.0.1,6
4.852743,10.0.0.5,10.0.0.1,0
4.852904,10.0.0.5,10.0.0.1,0
4.853068,10.0.0.5,10.0.0.1,0
4.853096,10.0.0.3,10.0.0.1,5
4.853243,10.0.0.5,10.0.0.1,0
4.853709,10.0.0.5,10.0.0.1,0
4.853847,10.0.0.5,10.0.0.1,0
4.853972,10.0.0.5,10.0.0.1,0
4.853997,10.0.0.2,10.0.0.1,6
4.854131,10.0.0.5,10.0.0.1,0
4.854331,10.0.0.5,10.0.0.1,0
4.854493,10.0.0.5,10.0.0.1,0
4.854654,10.0.0.5,10.0.0.1,0
4.854673,10.0.0.3,10.0.0.1,5
4.854816,10.0.0.5,10.0.0.1,0
4.854994,10.0.0.5,10.0.0.1,0
4.855154,10.0.0.5,10.0.0.1,0
4.855173,10.0.0.3,10.0.0.1,5
4.855314,10.0.0.5,10.0.0.1,0
4.855529,10.0.0.5,10.0.0.1,0
4.855695,10.0.0.5,10.0.0.1,0
4.855778,10.0.0.3,10.0.0.1,5
4.855853,10.0.0.5,10.0.0.1,0
4.856032,10.0.0.5,10.0.0.1,0
4.856194,10.0.0.5,10.0.0.1,0
4.856214,10.0.0.3,10.0.0.1,5
4.856349,10.0.0.5,10.0.0.1,0
4.856505,10.0.0.5,10.0.0.1,0
4.856660,10.0.0.5,10.0.0.1,0
4.856680,10.0.0.3,10.0.0.1,5
4.856817,10.0.0.5,10.0.0.1,0
4.856974,10.0.0.5,10.0.0.1,0
4.857133,10.0.0.5,10.0.0.1,0
4.857148,10.0.0.3,10.0.0.1,5
4.857455,10.0.0.5,10.0.0.1,0
4.857703,10.0.0.3,10.0.0.1,5
4.857822,10.0.0.3,10.0.0.1,5
4.857937,10.0.0.3,10.0.0.1,5
4.858058,10.0.0.3,10.0.0.1,5
4.858174,10.0.0.3,10.0.0.1,5
4.858289,10.0.0.3,10.0.0.1,5
4.858405,10.0.0.2,10.0.0.1,6
4.858520,10.0.0.3,10.0.0.1,5
4.858715,10.0.0.3,10.0.0.1,5
4.858848,10.0.0.3,10.0.0.1,5
4.858964,10.0.0.3,10.0.0.1,5
4.859079,10.0.0.3,10.0.0.1,5
4.859194,10.0.0.3,10.0.0.1,5
4.859332,10.0.0.3,10.0.0.1,5
4.859446,10.0.0.3,10.0.0.1,5
4.859561,10.0.0.3,10.0.0.1,5
4.859676,10.0.0.2,10.0.0.1,6
4.859803,10.0.0.3,10.0.0.1,5
4.859924,10.0.0.2,10.0.0.1,6
4.860044,10.0.0.3,10.0.0.1,5
4.860159,10.0.0.2,10.0.0.1,6
4.860275,10.0.0.3,10.0.0.1,5
4.860390,10.0.0.2,10.0.0.1,6
4.860505,10.0.0.3,10.0.0.1,5
4.860619,10.0.0.2,10.0.0.1,6
4.860736,10.0.0.3,10.0.0.1,5
4.860851,10.0.0.2,10.0.0.1,6
4.860966,10.0.0.3,10.0.0.1,5
4.861081,10.0.0.3,10.0.0.1,5
4.861196,10.0.0.2,10.0.0.1,6
4.866735,10.0.0.5,10.0.0.1,0
4.866863,10.0.0.5,10.0.0.1,0
4.866948,10.0.0.5,10.0.0.1,0
4.867034,10.0.0.5,10.0.0.1,0
4.867119,10.0.0.5,10.0.0.1,0
4.867203,10.0.0.5,10.0.0.1,0
4.867334,10.0.0.5,10.0.0.1,0
4.867419,10.0.0.5,10.0.0.1,0
4.867543,10.0.0.5,10.0.0.1,0
4.867666,10.0.0.5,10.0.0.1,0
4.867830,10.0.0.5,10.0.0.1,0
4.867990,10.0.0.5,10.0.0.1,0
4.868112,10.0.0.5,10.0.0.1,0
4.868267,10.0.0.5,10.0.0.1,0
4.868430,10.0.0.5,10.0.0.1,0
4.868552,10.0.0.5,10.0.0.1,0
4.868713,10.0.0.5,10.0.0.1,0
4.868836,10.0.0.5,10.0.0.1,0
4.868960,10.0.0.5,10.0.0.1,0
4.869119,10.0.0.5,10.0.0.1,0
4.869277,10.0.0.5,10.0.0.1,0
4.874654,10.0.0.5,10.0.0.1,0
4.874775,10.0.0.5,10.0.0.1,0
4.874861,10.0.0.5,10.0.0.1,0
4.874945,10.0.0.5,10.0.0.1,0
4.875030,10.0.0.5,10.0.0.1,0
4.875194,10.0.0.5,10.0.0.1,0
4.875318,10.0.0.5,10.0.0.1,0
4.875484,10.0.0.5,10.0.0.1,0
4.875646,10.0.0.5,10.0.0.1,0
4.875807,10.0.0.5,10.0.0.1,0
4.875968,10.0.0.5,10.0.0.1,0
4.876137,10.0.0.5,10.0.0.1,0
4.876294,10.0.0.5,10.0.0.1,0
4.876449,10.0.0.5,10.0.0.1,0
4.876610,10.0.0.5,10.0.0.1,0
4.876766,10.0.0.5,10.0.0.1,0
4.876926,10.0.0.5,10.0.0.1,0
4.877083,10.0.0.5,10.0.0.1,0
4.877244,10.0.0.5,10.0.0.1,0
4.877624,10.0.0.5,10.0.0.1,0
4.877747,10.0.0.5,10.0.0.1,0
4.877902,10.0.0.5,10.0.0.1,0
4.878057,10.0.0.5,10.0.0.1,0
4.878228,10.0.0.5,10.0.0.1,0
4.878383,10.0.0.5,10.0.0.1,0
4.878547,10.0.0.5,10.0.0.1,0
4.878702,10.0.0.5,10.0.0.1,0
4.878856,10.0.0.5,10.0.0.1,0
4.879015,10.0.0.5,10.0.0.1,0
